City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Clyde River,CA,2021-05-26 01:45:07,70.4692,-68.5914,26.83,93,100,24.16
296,Newcastle,AU,2021-05-26 01:47:14,-32.9272,151.7765,75.18,55,20,5.01
297,Yining,CN,2021-05-26 01:47:49,29.0361,114.5636,78.01,81,100,4.41
298,Bathsheba,BB,2021-05-26 01:45:31,13.2167,-59.5167,81.21,61,20,15.08
299,Campo Sesenta,MX,2021-05-26 01:47:49,27.45,-110.1,86.49,17,58,7.45
300,Ladario,BR,2021-05-26 01:47:49,-19.0047,-57.6017,70.86,58,3,2.21
301,Ashland,US,2021-05-26 01:47:50,40.8167,-82.2665,81.14,70,81,6.85
302,Matay,EG,2021-05-26 01:47:50,28.419,30.7792,73.76,38,0,12.3
303,Camacupa,AO,2021-05-26 01:47:50,-12.0167,17.4833,50.27,65,3,3.4
304,Keetmanshoop,NA,2021-05-26 01:47:51,-26.5833,18.1333,59.92,44,0,3.44
305,Kilindoni,TZ,2021-05-26 01:47:51,-7.9139,39.6668,79.02,67,26,16.64
306,Troitskoye,RU,2021-05-26 01:47:51,52.9821,84.6757,72.03,68,6,5.48
307,Marsh Harbour,BS,2021-05-26 01:47:52,26.5412,-77.0636,75.87,71,0,14.41
308,San Patricio,US,2021-05-26 01:47:52,28.017,-97.5169,81.01,85,0,15.23
309,Wuda,CN,2021-05-26 01:44:05,39.4994,106.7117,65.12,30,0,24.23
310,Sibolga,ID,2021-05-26 01:47:52,1.7427,98.7792,84.38,71,80,1.14
311,Horta,PT,2021-05-26 01:47:53,38.5333,-28.6333,63.61,95,100,16.33
312,Tiruchchendur,IN,2021-05-26 01:47:53,8.4833,78.1167,79.09,82,100,23.04
313,Quelimane,MZ,2021-05-26 01:47:53,-17.8786,36.8883,60.75,93,0,5.01
314,Meadow Lake,US,2021-05-26 01:45:07,34.8014,-106.5436,81.88,15,50,6.98
315,Opuwo,NA,2021-05-26 01:47:54,-18.0607,13.84,58.23,45,0,8.19
316,Kembe,CF,2021-05-26 01:47:54,4.6228,21.8865,70.0,94,61,2.15
317,Lakhdenpokhya,RU,2021-05-26 01:47:54,61.5198,30.1992,41.83,85,100,8.99
318,Kushima,JP,2021-05-26 01:47:55,31.4583,131.2333,73.44,60,100,3.33
319,Manaus,BR,2021-05-26 01:44:27,-3.1019,-60.025,79.3,94,0,4.61
320,Tartagal,AR,2021-05-26 01:47:55,-22.5164,-63.8013,56.23,70,0,4.32
321,Vila Do Maio,CV,2021-05-26 01:47:56,15.1333,-23.2167,72.39,81,0,16.06
322,Constitucion,CL,2021-05-26 01:47:56,-35.3333,-72.4167,54.48,81,11,7.18
323,Hasaki,JP,2021-05-26 01:45:15,35.7333,140.8333,76.17,62,100,10.31
324,Acajutla,SV,2021-05-26 01:47:14,13.5928,-89.8275,79.38,80,100,15.41
325,Port Blair,IN,2021-05-26 01:45:04,11.6667,92.75,84.24,84,90,10.36
326,Tessalit,ML,2021-05-26 01:47:57,20.1986,1.0114,91.0,7,53,8.5
327,Marienburg,PL,2021-05-26 01:47:57,54.0359,19.0266,48.88,95,60,10.56
328,Port Hedland,AU,2021-05-26 01:47:57,-20.3167,118.5667,75.25,31,40,19.57
329,Zhigansk,RU,2021-05-26 01:47:58,66.7697,123.3711,55.26,51,100,4.88
330,Beloye,UA,2021-05-26 01:47:58,48.4952,39.0505,58.03,79,27,2.35
331,Pacific Grove,US,2021-05-26 01:45:01,36.6177,-121.9166,70.2,78,40,11.01
332,Cayce,US,2021-05-26 01:47:59,33.9657,-81.074,84.06,67,75,1.01
333,Guiglo,CI,2021-05-26 01:47:59,6.5456,-7.4966,73.44,97,100,2.26
334,Kenora,CA,2021-05-26 01:47:59,49.8167,-94.4337,58.39,77,75,13.8
335,Baturaja,ID,2021-05-26 01:47:59,-4.1333,104.1667,83.93,74,21,2.46
336,Nizwa,OM,2021-05-26 01:48:00,22.9333,57.5333,84.9,25,0,1.05
337,Slupca,PL,2021-05-26 01:48:00,52.2873,17.8719,46.2,88,32,10.63
338,Westport,US,2021-05-26 01:43:57,41.1415,-73.3579,68.61,83,1,1.99
339,Asau,RO,2021-05-26 01:48:02,46.4333,26.4,59.76,100,4,4.88
340,Ponta Delgada,PT,2021-05-26 01:48:02,37.7333,-25.6667,65.12,94,20,11.5
341,Dezful,IR,2021-05-26 01:48:03,32.3811,48.4058,79.63,22,1,5.1
342,Teahupoo,PF,2021-05-26 01:48:03,-17.8333,-149.2667,78.76,74,88,5.84
343,Namibe,AO,2021-05-26 01:48:04,-15.1961,12.1522,74.55,63,0,4.56
344,Koplik,AL,2021-05-26 01:48:04,42.2136,19.4364,58.6,54,0,3.22
345,Smithfield,US,2021-05-26 01:48:04,41.922,-71.5495,66.78,74,1,1.01
346,Avera,US,2021-05-26 01:48:05,33.194,-82.5271,82.71,50,100,7.27
347,Belmonte,BR,2021-05-26 01:48:05,-15.8631,-38.8828,75.7,83,16,3.38
348,Swellendam,ZA,2021-05-26 01:48:05,-34.0226,20.4417,53.98,90,49,2.77
349,Treinta Y Tres,UY,2021-05-26 01:48:06,-33.2333,-54.3833,46.58,91,0,4.32
350,Daan,CN,2021-05-26 01:48:06,33.0558,106.2958,69.26,65,100,2.98
351,Moose Factory,CA,2021-05-26 01:48:06,51.2585,-80.6094,75.2,56,1,16.11
352,Inhuma,BR,2021-05-26 01:48:07,-6.6683,-41.7078,72.23,52,9,5.35
353,Parabel,RU,2021-05-26 01:48:07,58.6978,81.4825,50.5,52,62,9.26
354,Constantine,DZ,2021-05-26 01:48:07,36.365,6.6147,58.41,77,0,2.3
355,Lazaro Cardenas,MX,2021-05-26 01:48:08,17.9583,-102.2,79.57,68,5,7.23
356,Oksfjord,NO,2021-05-26 01:48:08,70.2396,22.3479,37.47,83,71,2.55
357,Salalah,OM,2021-05-26 01:45:28,17.0151,54.0924,80.69,78,20,2.3
358,Astana,KZ,2021-05-26 01:48:08,51.1801,71.446,71.55,64,0,3.56
359,Harrisonville,US,2021-05-26 01:43:15,38.6533,-94.3488,73.81,84,40,0.0
360,Nome,US,2021-05-26 01:48:09,64.5011,-165.4064,68.11,30,1,8.05
361,Iquique,CL,2021-05-26 01:43:19,-20.2208,-70.1431,59.04,66,83,4.27
362,Ciudad Bolivar,VE,2021-05-26 01:48:09,8.1222,-63.5497,83.35,62,86,13.33
363,Ahipara,NZ,2021-05-26 01:48:10,-35.1667,173.1667,59.5,66,81,9.42
364,Moyale,KE,2021-05-26 01:48:11,3.5167,39.0584,63.14,83,69,4.68
365,Kahului,US,2021-05-26 01:44:22,20.8947,-156.47,86.02,73,40,18.41
366,Port Macquarie,AU,2021-05-26 01:48:11,-31.4333,152.9167,69.76,48,43,3.78
367,Oga,IT,2021-05-26 01:48:12,46.4631,10.347,35.69,70,9,3.67
368,Urumqi,CN,2021-05-26 01:48:12,43.801,87.6005,77.95,21,0,3.91
369,Wanning,CN,2021-05-26 01:48:12,18.8003,110.3967,86.94,70,12,11.56
370,Daitari,IN,2021-05-26 01:48:13,21.1,85.75,72.52,93,100,18.66
371,Lata,PT,2021-05-26 01:48:13,40.1629,-8.3327,60.71,81,99,2.64
372,Konstantinovka,RU,2021-05-26 01:48:13,49.6167,127.9833,60.1,46,20,2.42
373,Teguise,ES,2021-05-26 01:48:14,29.0605,-13.564,61.02,68,0,22.01
374,Te Anau,NZ,2021-05-26 01:48:14,-45.4167,167.7167,52.36,59,62,2.66
375,Savannah Bight,HN,2021-05-26 01:48:14,16.45,-85.85,80.01,83,30,22.75
376,Northam,GB,2021-05-26 01:48:15,51.0333,-4.2167,49.3,94,17,6.35
377,Green River,US,2021-05-26 01:48:15,41.5286,-109.4662,57.6,42,100,5.08
378,Saint-Pierre,RE,2021-05-26 01:48:16,-21.3393,55.4781,73.04,71,0,6.91
379,Moose Jaw,CA,2021-05-26 01:48:16,50.4001,-105.5344,44.96,81,100,13.8
380,Ketchikan,US,2021-05-26 01:48:16,55.3422,-131.6461,47.39,82,91,6.17
381,Aktau,KZ,2021-05-26 01:48:17,43.65,51.2,66.78,82,99,21.99
382,Apopka,US,2021-05-26 01:48:17,28.6806,-81.5095,80.26,67,38,1.99
383,Puerto Baquerizo Moreno,EC,2021-05-26 01:48:17,-0.9,-89.6,73.85,79,9,10.25
384,Clyde,US,2021-05-26 01:48:18,41.3042,-82.9752,82.81,80,57,9.73
385,Half Moon Bay,US,2021-05-26 01:46:44,37.4636,-122.4286,72.12,72,20,8.05
386,Zemio,CF,2021-05-26 01:48:18,5.0314,25.1361,68.86,92,30,2.3
387,Awbari,LY,2021-05-26 01:48:18,26.5921,12.7805,84.88,12,1,2.37
388,Prado,BR,2021-05-26 01:48:19,-17.3411,-39.2208,73.54,91,97,3.85
389,Taltal,CL,2021-05-26 01:48:19,-25.4,-70.4833,66.83,59,94,1.34
390,Myitkyina,MM,2021-05-26 01:48:19,25.3833,97.4,81.57,80,86,0.34
391,Ypsonas,CY,2021-05-26 01:48:20,34.6884,32.9574,68.97,94,0,0.36
392,Tubuala,PA,2021-05-26 01:48:20,9.5167,-79.0333,81.34,88,100,1.16
393,Golden,US,2021-05-26 01:45:32,39.7555,-105.2211,73.09,40,40,1.99
394,Jumla,NP,2021-05-26 01:48:21,29.2747,82.1838,62.69,56,100,1.99
395,Ejido,VE,2021-05-26 01:48:21,8.5514,-71.2375,66.96,91,100,6.96
396,Mahon,ES,2021-05-26 01:48:21,39.8885,4.2658,54.16,82,0,2.3
397,Gizo,SB,2021-05-26 01:48:21,-8.103,156.8419,82.09,80,100,20.09
398,Baykit,RU,2021-05-26 01:48:22,61.67,96.37,33.89,67,100,9.73
399,Acapulco,MX,2021-05-26 01:43:57,16.8634,-99.8901,82.8,61,100,7.81
400,Deder,ET,2021-05-26 01:48:22,9.3167,41.45,52.79,86,89,7.47
401,Madingou,CG,2021-05-26 01:48:23,-4.1536,13.55,73.51,89,34,1.39
402,Benin,BJ,2021-05-26 01:48:23,9.5,2.25,75.88,82,12,5.14
403,College,US,2021-05-26 01:48:23,64.8569,-147.8028,71.26,27,40,1.01
404,Sur,OM,2021-05-26 01:48:23,22.5667,59.5289,90.57,41,0,8.57
405,Bilma,NE,2021-05-26 01:48:24,18.6853,12.9164,84.56,9,0,5.39
406,Qaqortoq,GL,2021-05-26 01:48:24,60.7167,-46.0333,36.1,68,61,5.73
407,Salcininkai,LT,2021-05-26 01:48:24,54.3,25.3833,55.49,98,100,9.55
408,Luanda,AO,2021-05-26 01:47:12,-8.8368,13.2343,73.22,86,47,7.92
409,Puerto Escondido,MX,2021-05-26 01:44:44,15.85,-97.0667,83.39,77,99,4.23
410,Alice Springs,AU,2021-05-26 01:48:25,-23.7,133.8833,56.75,38,0,17.85
411,Mpraeso,GH,2021-05-26 01:48:25,6.5932,-0.7346,70.66,99,100,3.31
412,Jaciara,BR,2021-05-26 01:48:25,-15.9653,-54.9683,72.03,73,24,1.7
413,Bay Saint Louis,US,2021-05-26 01:48:26,30.3088,-89.33,77.09,74,1,8.99
414,West Bay,KY,2021-05-26 01:48:26,19.3667,-81.4167,82.47,86,20,1.01
415,Dandong,CN,2021-05-26 01:48:26,40.1292,124.3947,64.27,50,100,19.6
416,Kiruna,SE,2021-05-26 01:48:27,67.8557,20.2251,30.18,94,99,3.91
417,Pontes E Lacerda,BR,2021-05-26 01:48:27,-15.2261,-59.3353,70.47,70,0,3.24
418,Port-Cartier,CA,2021-05-26 01:47:52,50.0334,-66.8654,50.22,95,100,3.18
419,Mao,ES,2021-05-26 01:48:27,39.8885,4.2658,54.16,82,0,2.3
420,Bam,IR,2021-05-26 01:48:28,29.106,58.357,83.59,20,1,4.07
421,Hambantota,LK,2021-05-26 01:48:28,6.1241,81.1185,82.74,78,75,20.2
422,Gazanjyk,TM,2021-05-26 01:48:28,39.2446,55.5154,78.37,49,100,7.61
423,Male,MV,2021-05-26 01:45:56,4.1748,73.5089,84.15,74,75,27.63
424,Riyadh,SA,2021-05-26 01:48:29,24.6877,46.7219,93.25,10,0,5.75
425,Lloydminster,CA,2021-05-26 01:47:17,53.2835,-110.0016,51.48,43,75,6.91
426,Sandpoint,US,2021-05-26 01:48:29,48.2766,-116.5533,62.74,73,75,3.44
427,Cayenne,GF,2021-05-26 01:46:17,4.9333,-52.3333,80.1,89,75,1.01
428,Porto-Vecchio,FR,2021-05-26 01:47:18,41.591,9.2795,55.06,62,0,8.68
429,Zakamensk,RU,2021-05-26 01:48:30,50.3741,103.2863,56.48,42,100,10.04
430,Borup,DK,2021-05-26 01:48:30,55.4947,11.9758,48.58,93,75,6.73
431,Khandyga,RU,2021-05-26 01:48:30,62.6667,135.6,53.4,70,100,5.01
432,Bandar,ID,2021-05-26 01:48:31,2.05,99.75,80.04,90,99,0.94
433,Morondava,MG,2021-05-26 01:48:31,-20.2833,44.2833,66.24,87,1,6.85
434,Odweyne,SO,2021-05-26 01:48:31,9.4092,45.064,71.01,61,71,13.29
435,Ostersund,SE,2021-05-26 01:48:31,63.1792,14.6357,43.61,75,98,4.61
436,Kropotkin,RU,2021-05-26 01:48:32,45.4375,40.5756,55.35,92,16,0.43
437,Kenai,US,2021-05-26 01:48:32,60.5544,-151.2583,69.03,47,1,12.66
438,Le Port,RE,2021-05-26 01:48:33,-20.9373,55.2919,73.36,76,6,4.25
439,Pundaguitan,PH,2021-05-26 01:48:33,6.3711,126.1689,82.45,74,100,4.61
440,Nanortalik,GL,2021-05-26 01:48:33,60.1432,-45.2371,33.87,76,90,11.23
441,Richards Bay,ZA,2021-05-26 01:48:34,-28.783,32.0377,60.46,77,100,6.98
442,Usinsk,RU,2021-05-26 01:48:34,65.9939,57.5281,32.95,69,100,17.31
443,Ville-Marie,CA,2021-05-26 01:48:34,47.3335,-79.433,68.0,88,68,12.03
444,Rocha,UY,2021-05-26 01:44:26,-34.4833,-54.3333,44.76,76,5,5.23
445,Camacha,PT,2021-05-26 01:48:35,33.0833,-16.3333,61.56,63,75,13.8
446,Peniche,PT,2021-05-26 01:48:35,39.3558,-9.3811,63.73,86,98,19.6
447,Urengoy,RU,2021-05-26 01:48:35,65.9667,78.3667,36.09,52,79,2.39
448,Shahpura,IN,2021-05-26 01:48:36,27.3833,75.9667,87.13,33,5,9.44
449,Lasa,IT,2021-05-26 01:48:36,46.6166,10.7002,39.61,67,17,2.04
450,Nanakuli,US,2021-05-26 01:48:36,21.3906,-158.1547,83.1,67,75,7.07
451,Malartic,CA,2021-05-26 01:48:37,48.1335,-78.1328,68.11,93,54,9.22
452,Houma,US,2021-05-26 01:48:37,29.5958,-90.7195,79.0,81,1,5.75
453,Orlik,RU,2021-05-26 01:48:37,52.5178,99.825,40.32,99,100,3.33
454,Eldorado,BR,2021-05-26 01:48:37,-23.7869,-54.2836,66.52,39,100,2.53
455,Finschhafen,PG,2021-05-26 01:48:38,-6.6024,147.8681,80.33,83,79,10.67
456,Lahad Datu,MY,2021-05-26 01:48:38,5.0268,118.327,85.77,67,88,1.97
457,Poum,NC,2021-05-26 01:44:48,-20.2333,164.0167,74.16,56,30,17.22
458,Biak,ID,2021-05-26 01:48:38,-0.9131,122.8766,82.99,68,20,8.01
459,Suntar,RU,2021-05-26 01:48:39,62.1444,117.6319,58.96,40,99,4.63
460,Taoudenni,ML,2021-05-26 01:48:39,22.6783,-3.9836,96.49,18,100,15.21
461,Bavleny,RU,2021-05-26 01:48:39,56.4,39.56,48.96,82,61,2.53
462,Grindavik,IS,2021-05-26 01:48:40,63.8424,-22.4338,46.87,76,75,29.86
463,Canala,NC,2021-05-26 01:48:40,-21.5333,165.95,73.89,56,20,9.71
464,Safford,US,2021-05-26 01:48:40,32.834,-109.7076,92.32,4,1,10.36
465,Kanigoro,ID,2021-05-26 01:48:41,-8.13,112.219,83.1,65,21,1.97
466,Jejuri,IN,2021-05-26 01:48:41,18.2833,74.1667,75.2,72,95,14.94
467,Kholmogory,RU,2021-05-26 01:48:41,64.2229,41.656,33.91,81,18,5.57
468,Mbanza-Ngungu,CD,2021-05-26 01:48:41,-5.25,14.8667,66.18,78,34,3.06
469,Ayan,RU,2021-05-26 01:48:42,56.45,138.1667,42.91,56,100,5.7
470,Aklavik,CA,2021-05-26 01:48:42,68.2191,-135.0107,41.72,69,100,5.84
471,Banda Aceh,ID,2021-05-26 01:46:43,5.5577,95.3222,83.84,73,95,5.5
472,Chicholi,IN,2021-05-26 01:48:42,21.4667,79.6833,90.9,16,100,7.02
473,Dicabisagan,PH,2021-05-26 01:48:43,17.0818,122.4157,89.51,55,18,5.57
474,La Libertad,EC,2021-05-26 01:48:43,-2.2333,-80.9,72.82,85,78,9.01
475,Waddan,LY,2021-05-26 01:48:44,29.1614,16.139,78.04,25,0,5.32
476,Saint-Dizier,FR,2021-05-26 01:48:44,48.4167,5.0833,49.69,93,100,13.73
477,Sioux Lookout,CA,2021-05-26 01:48:44,50.1001,-91.917,64.47,45,75,12.66
478,Bowen,AU,2021-05-26 01:48:44,-20.0167,148.2333,75.42,54,100,16.26
479,Ife,NG,2021-05-26 01:48:45,7.4667,4.5667,72.45,99,100,2.19
480,Atasu,KZ,2021-05-26 01:48:45,48.6814,71.6433,77.25,33,0,6.6
481,Karratha,AU,2021-05-26 01:48:45,-20.7377,116.8463,75.06,43,35,20.38
482,Praia,CV,2021-05-26 01:48:46,14.9215,-23.5087,72.14,78,0,12.66
483,Mana,GF,2021-05-26 01:48:46,5.6592,-53.7767,78.13,92,94,6.17
484,Sovetskiy,RU,2021-05-26 01:48:46,61.3614,63.5842,55.74,70,100,3.74
485,Ararat,AM,2021-05-26 01:48:47,39.8317,44.7049,57.54,67,20,2.71
486,Jiujiang,CN,2021-05-26 01:48:47,29.7333,115.9833,71.26,93,100,3.0
487,Lira,UG,2021-05-26 01:46:03,2.235,32.9097,64.63,96,62,3.27
488,Ewa Beach,US,2021-05-26 01:48:47,21.3156,-158.0072,83.08,64,75,15.99
489,Rosbach,DE,2021-05-26 01:48:48,50.8,7.6167,48.25,98,99,6.82
490,Amapa,BR,2021-05-26 01:48:48,1.0,-52.0,72.72,99,100,1.81
491,Waipawa,NZ,2021-05-26 01:48:48,-41.4122,175.5153,53.46,57,37,8.34
492,Bulungu,CD,2021-05-26 01:48:49,-4.55,18.6,68.18,64,33,3.2
493,Cochabamba,BO,2021-05-26 01:48:49,-17.3895,-66.1568,59.11,62,83,3.15
494,Horn Lake,US,2021-05-26 01:48:49,34.9554,-90.0348,80.28,67,5,7.81
495,Trelew,AR,2021-05-26 01:48:17,-43.249,-65.3051,47.53,45,100,8.25
496,Monrovia,LR,2021-05-26 01:48:50,6.3005,-10.7969,79.65,87,97,3.85
497,Pathalgaon,IN,2021-05-26 01:48:50,22.5667,83.4667,74.59,75,100,5.57
498,Muswellbrook,AU,2021-05-26 01:48:50,-32.2667,150.9,73.33,48,53,10.54
499,Tarko-Sale,RU,2021-05-26 01:48:52,64.9225,77.785,41.63,42,50,7.27
500,Narasannapeta,IN,2021-05-26 01:48:52,18.4167,84.05,83.86,42,100,7.63
501,San Alberto,CO,2021-05-26 01:48:52,7.7611,-73.3922,77.16,82,95,4.92
502,Singaparna,ID,2021-05-26 01:48:53,-7.3515,108.111,80.71,70,33,3.44
503,Hunchun,CN,2021-05-26 01:48:53,42.8675,130.3581,65.62,36,100,3.06
504,Ende,ID,2021-05-26 01:48:53,-8.8432,121.6623,84.97,65,25,3.22
505,Sijunjung,ID,2021-05-26 01:44:05,-0.6876,100.9537,80.29,84,64,0.69
506,Batagay,RU,2021-05-26 01:48:54,67.6333,134.6333,61.95,22,100,8.05
507,Garner,US,2021-05-26 01:47:07,35.7113,-78.6142,78.13,86,90,4.81
508,Taquari,BR,2021-05-26 01:48:54,-29.7997,-51.8644,56.01,88,0,2.71
509,Plaster Rock,CA,2021-05-26 01:48:54,46.9065,-67.39,63.12,99,100,6.02
510,Gari,RU,2021-05-26 01:48:55,59.4307,62.3497,51.24,96,100,11.81
511,Port Moresby,PG,2021-05-26 01:48:46,-9.4431,147.1797,85.42,48,40,11.5
512,Portland,US,2021-05-26 01:47:37,45.5234,-122.6762,62.58,80,75,1.01
513,Sisimiut,GL,2021-05-26 01:48:55,66.9395,-53.6735,29.28,68,10,7.72
514,Ust-Tsilma,RU,2021-05-26 01:48:55,65.441,52.1498,33.42,60,100,9.37
515,Aranos,NA,2021-05-26 01:48:56,-24.1333,19.1167,55.89,38,0,11.16
516,Ransang,PH,2021-05-26 01:48:56,8.9603,117.5828,86.81,61,41,3.62
517,Labuhan,ID,2021-05-26 01:48:50,-6.8844,112.2051,84.94,69,31,10.4
518,Moerai,PF,2021-05-26 01:48:56,-22.4333,-151.3333,78.53,78,39,6.15
519,Enumclaw,US,2021-05-26 01:45:28,47.2043,-121.9915,61.32,76,98,3.0
520,Columbus,US,2021-05-26 01:48:52,39.9612,-82.9988,81.01,54,1,5.95
521,Tura,IN,2021-05-26 01:48:57,25.5198,90.2201,74.21,97,100,3.31
522,Salto,UY,2021-05-26 01:44:11,-31.3833,-57.9667,51.96,94,0,4.0
523,Mareeba,AU,2021-05-26 01:47:54,-17.0,145.4333,70.45,87,96,4.94
524,Prince Rupert,CA,2021-05-26 01:45:04,54.3161,-130.3201,51.89,72,90,3.44
525,Yar-Sale,RU,2021-05-26 01:48:58,66.8333,70.8333,38.35,63,97,7.38
526,Flin Flon,CA,2021-05-26 01:48:58,54.7682,-101.865,38.28,45,66,13.91
527,Dehloran,IR,2021-05-26 01:48:58,32.6941,47.2679,78.53,23,0,2.86
528,San Jeronimo,PE,2021-05-26 01:48:59,-11.9472,-75.2829,46.89,88,100,2.26
529,Srednekolymsk,RU,2021-05-26 01:48:59,67.45,153.6833,57.65,41,73,22.53
530,Payo,ID,2021-05-26 01:48:59,-3.7508,103.6372,84.06,71,32,2.15
531,Maldonado,UY,2021-05-26 01:48:29,-34.6667,-54.9167,55.22,71,4,4.0
532,Kahama,TZ,2021-05-26 01:49:00,-3.8333,32.6,60.35,78,9,3.71
533,Surt,LY,2021-05-26 01:49:00,31.2089,16.5887,69.51,82,4,8.3
534,Genhe,CN,2021-05-26 01:45:11,50.7833,121.5167,49.78,57,80,4.07
535,Porto Nacional,BR,2021-05-26 01:49:00,-10.7081,-48.4172,77.0,55,24,1.1
536,Coari,BR,2021-05-26 01:49:01,-4.085,-63.1414,74.5,97,100,0.69
537,Trat,TH,2021-05-26 01:49:01,12.5,102.5,84.78,85,100,1.01
538,Ponnani,IN,2021-05-26 01:49:01,10.767,75.9252,78.12,82,100,1.88
539,Leshukonskoye,RU,2021-05-26 01:49:02,64.8989,45.7622,32.23,81,100,7.05
540,Grand-Lahou,CI,2021-05-26 01:49:02,5.1367,-5.0242,79.86,86,98,7.02
541,Egvekinot,RU,2021-05-26 01:49:02,66.3167,-179.1667,40.01,71,99,10.2
542,Krasnoselkup,RU,2021-05-26 01:49:03,65.7,82.4667,34.3,49,15,7.63
543,Catuday,PH,2021-05-26 01:49:03,16.2923,119.8062,84.49,65,13,2.13
544,Shelburne,CA,2021-05-26 01:45:04,44.0787,-80.2041,77.49,87,100,14.94
545,Nurota,UZ,2021-05-26 01:49:04,40.5614,65.6886,71.69,22,48,5.79
546,Kentwood,US,2021-05-26 01:49:04,42.8695,-85.6448,79.18,58,75,9.91
547,Les Cayes,HT,2021-05-26 01:49:05,18.2,-73.75,79.11,82,79,3.56
548,Port-Gentil,GA,2021-05-26 01:49:05,-0.7193,8.7815,79.84,87,100,12.84
